DATOS EMPRESA,,,TRAMOS A COBRAR,,,,,,DISTANCIA,ADULTO,ESCOLAR MEDIA,ESCOLAR SUPERIOR,TARIFA ADULTO MAYOR,TARIFA MINIMA,INTERIOR,NOCTURNA,LOCAL URBANO,LOCAL RURAL,INTERMEDIOS,TRASNOCHE,DGOS. Y FESTIVOS,INICIO,TÉRMINO,N° Resolucion,Fecha
Folio,NOMBRE EMPRESA,COMUNA,Troncal - RUTA O VTE,TRAMO,SECTOR INICIO,COMUNA,SECTOR TÉRMINO,COMUNA,KM.,$,$,$,$,$,$,$,$,$,$,$,$,$,Hrs:,Hrs:,
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 6,12,Barrancas Paradero 4,San Antonio,Ruta G 904 El tranque Alto delTranque,San Antonio,14,850,280,280,420,,,,,,,,,7.00,20:00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 6,13,Llolleo Av Los Aromos,San Antonio,Ruta G 904 El tranque Alto delTranque,San Antonio,10,750,250,250,370,,,,,,,,,7.00,20:00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 6,14,San Antonio de las Bodegas con camino viejo Cartagena San Antonio  Centro,San Antonio,Los  Morros - Pisana,San Antonio,13,700,230,230,350,,,,,,,,,7.00,20:00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 6,15,Barrancas Paradero 4,San Antonio,Los  Morros - Pisana,San Antonio,9,700,230,230,350,,,,,,,,,7.00,20:00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 6,16,Llolleo Av Los Aromos,San Antonio,Los  Morros - Pisana,San Antonio,5,600,200,200,300,,,,,,,,,7.00,20:00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,1,Llo-lleo-Barrancas,San Antonio,San Antonio,San Antonio,25,500,160,160,250,,,,,,,,,7.15,19:30,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,2,AV. Arrayán  (Terminal),San Antonio,Cartagena - San Sebastián - Costa Azul,Cartagena ,14,650,210,210,320,,,,,,,,,7.15,19:30,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,3,Llo-lleo-Barrancas,San Antonio,Playas Blancas - San Carlos,El Tabo,16,750,250,250,370,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,4,Llo-lleo-Barrancas,San Antonio,Las Cruces Municipalidad - El Tabo (Puente de Cordova),El Tabo,24,850,280,280,420,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,5,Lllo-lleo-Barrancas,San Antonio,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,36,950,310,310,470,,,,,,,,,7.15,19:30,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 14,1,Lllo-lleo-Barrancas,San Antonio,La Marina 1-2,El Quisco,36,1100,360,360,550,,,,,,,,,7.15,19:30,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,6,Lllo-lleo-Barrancas,San Antonio,Canelillo- Algarrobo - Algarrobo Norte - Mirasol,Algarrobo,47,1100,360,360,550,,,,,,,,,7.05,19:30,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,7,Lllo-lleo-Barrancas,San Antonio,El Yeco,Algarrobo,50,1450,480,480,720,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,1,Lllo-lleo-Barrancas,San Antonio,El Manzano,Algarrobo,45,1300,430,430,650,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 15,1,Lllo-lleo-Barrancas,San Antonio,Algarrobo  cruce El Totoral,Algarrobo,45,1400,460,460,700,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,8,San Antonio,San Antonio,Cartagena - San Sebastián - Costa Azul,Cartagena ,14,600,200,200,300,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,9,San Antonio,San Antonio,Playas Blancas - San Carlos,El Tabo,16,700,230,230,350,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,10,San Antonio,San Antonio,Municipalidad de Las Cruces ,El Tabo,22,700,230,230,350,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,11,San Antonio,San Antonio,El Tabo( Puente Cordova),El Tabo,24,800,260,260,400,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,12,San Antonio,San Antonio,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,29,900,300,300,450,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 14,2,San Antonio,San Antonio,La Marina 1-2,El Quisco,36,1000,330,330,500,,,,,,,,,7.05,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,13,San Antonio,San Antonio,Canelillo- Algarrobo - Algarrobo Norte - Mirasol,Algarrobo,47,1000,330,330,500,,,,,,,,,7.30,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,14,San Antonio,San Antonio,El Yeco,Algarrobo,50,1400,460,460,700,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,2,San Antonio,San Antonio,El Manzano,Algarrobo,45,1250,410,410,620,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 15,2,San Antonio,San Antonio,Algarrobo  cruce El Totoral,Algarrobo,45,1350,450,450,670,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,15,Condominio Rocas de San Anronio,Cartagena ,Cartagena - Variante San Sebastián,Cartagena ,5,500,160,160,250,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,16,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena , San Sebastián - Costa Azul,Cartagena ,7,600,200,200,300,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,17,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena ,Playas Blancas - San Carlos - Las Cruces Municipalidad,El Tabo,19,600,200,200,300,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,18,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena ,El Tabo( Puente Córdova),El Tabo,21,750,250,250,370,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,19,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena ,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,36,850,280,280,420,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 14,3,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena ,La Marina 1-2,El Quisco,34,1000,330,330,500,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,20,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena ,Canelillo- Algarrobo - Algarrobo Norte - Mirasol,Algarrobo,47,950,310,310,470,,,,,,,,,7.05,20.30,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,21,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena ,El Yeco,Algarrobo,50,1300,430,430,650,,,,,,,,,7.30,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,3,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena ,El Manzano,Algarrobo,44,1200,400,400,600,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 15,3,Condominio Rocas de San Antonio San Sebastián Costa Azul,Cartagena ,Algarrobo  cruce El Totoral,Algarrobo,43,1300,430,430,650,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,22,San Carlos - Playas Blancas : Las Cruces,El Tabo,Playas Blancas - San Carlos - Las Cruces Municipalidad,El Tabo,5,600,200,200,300,,,,,,,,,7.15,0.8125,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,23,San Carlos - Playas Blancas : Las Cruces,El Tabo,El Tabo( Puente Córdova),El Tabo,24,700,230,230,350,,,,,,,,,7.15,20.30,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,24,San Carlos - Playas Blancas : Las Cruces,El Tabo,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Tabo,36,800,260,260,400,,,,,,,,,6.50,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 14,4,San Carlos - Playas Blancas : Las Cruces,El Tabo,La Marina 1-2,El Quisco,36,900,300,300,450,,,,,,,,,6.50,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,25,San Carlos - Playas Blancas : Las Cruces,El Tabo,Canelillo- Algarrobo - Algarrobo Norte - Mirasol,Algarrobo,47,850,280,280,420,,,,,,,,,7.05,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,26,San Carlos - Playas Blancas : Las Cruces,El Tabo,El Yeco,Algarrobo,50,1000,330,330,500,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,4,San Carlos - Playas Blancas : Las Cruces,El Tabo,El Manzano,Algarrobo,45,1100,360,360,550,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 15,4,San Carlos - Playas Blancas : Las Cruces,El Tabo,Algarrobo  cruce El Totoral,Algarrobo,45,1200,400,400,600,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,27,El Tabito - El Tabo - Pte. de Cordova,El Tabo,Cartagena ,Cartagena ,21,750,250,250,370,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,28,El Tabito - El Tabo - Pte. de Cordova,El Tabo,San Carlos - Playas Blancas : Las Ceuces  - El Tabo (Puente de Cordova),El Tabo,24,600,200,200,300,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,29,El Tabito - El Tabo - Pte. de Cordova,El Tabo,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,36,700,230,230,350,,,,,,,,,,,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 14,5,El Tabito - El Tabo - Pte. de Cordova,El Tabo,La Marina 1-2,El Quisco,34,800,260,260,400,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,30,El Tabito - El Tabo - Pte. de Cordova,El Tabo,Canelillo- Algarrobo - Algarrobo Norte - Mirasol,Algarrobo,47,850,280,280,420,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,31,El Tabito - El Tabo - Pte. de Cordova,El Tabo,El Yeco,Algarrobo,50,1000,330,330,500,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,5,El Tabito - El Tabo - Pte. de Cordova,El Tabo,El Manzano,Algarrobo,47,1100,360,360,550,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 15,5,El Tabito - El Tabo - Pte. de Cordova,El Tabo,Algarrobo  cruce El Totoral,Algarrobo,45,1200,400,400,600,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,32,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,El Tabo( Puente Córdova),El Tabo,19,600,200,200,300,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,33,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,36,600,200,200,300,,,,,,,,,7.30,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 14,6,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,La Marina 1-2,El Quisco,26,600,200,200,300,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,34,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,Algarrobo Pte. San Jerónimo - Algarrobo Norte - Mirasol,Algarrobo,40,700,230,230,350,,,,,,,,,7.00,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,35,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,El Yeco,Algarrobo,45,900,300,300,450,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,6,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,El Manzano,Algarrobo,34,1100,360,360,550,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 15,6,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,Algarrobo  cruce El Totoral,Algarrobo,34,1000,330,330,500,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 14,7,La Marina 1-2,El Quisco,La Marina 1-2,El Quisco,6,600,200,200,300,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 14,8,La Marina 1-2,El Quisco,Isla Negra - Punta de Tralca - Lonquimay - El Quisco La Portada,El Quisco,10,600,200,200,300,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,36,Canelillo- Algarrobo - Algarrobo Norte - Mirasol,Algarrobo,Canelillo- Algarrobo - Algarrobo Norte - Mirasol,Algarrobo,15,600,200,200,300,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,37,Canelillo- Algarrobo - Algarrobo Norte - Mirasol,Algarrobo,El Yeco,Algarrobo,20,700,230,230,350,,,,,,,,,7.00,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,38,El Manzano,Algarrobo,Algarobo - Canelillo,Algarrobo,24,750,250,250,370,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,39,El Manzano,Algarrobo,Algarrobo Norte - Mirasol,Algarrobo,20,700,230,230,350,,,,,,,,,7.00,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 12,40,El Manzano,Algarrobo,El Yeco,Algarrobo,15,600,200,200,300,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,41,El Yeco,Algarrobo,Algarobo - Canelillo,Algarrobo,10,850,280,280,420,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,42,El Yeco,Algarrobo,Algarrobo Norte - Mirasol,Algarrobo,10,700,230,230,350,,,,,,,,,7.00,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,43,El Yeco,Algarrobo,El Yeco,Algarrobo,10,600,200,200,300,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,76,Lllo-lleo-Barrancas,San Antonio,San José,Algarrobo,63,1800,590,590,900,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 10,77,San Antonio,San Antonio,San José,Algarrobo,53,1800,590,590,900,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,1,Tejas Verdes -San Antonio,San Antonio,Coca Cola - Cruce Malvilla,San Antonio,15,1000,330,330,500,,,,,,,,,6.30,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,2,Tejas Verdes -San Antonio,San Antonio,El Turco,San Antonio,17,1200,400,400,600,,,,,,,,,6.30,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,3,Tejas Verdes -San Antonio,San Antonio,El Sauce - Leyda,San Antonio,24,1500,490,490,750,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,4,Tejas Verdes -San Antonio,San Antonio,La Marquesa ,San Antonio,28,1500,490,490,750,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,5,Tejas Verdes -San Antonio,San Antonio, Peaje - Hasta pasaje La Montaña,Melipilla,36,2000,660,660,1000,,,,,,,,,7.30,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,6,Tejas Verdes -San Antonio ,San Antonio,Puangue - Lumbrera - Sta. Rosa ,Melipilla,38,2500,820,820,1250,,,,,,,,,7.30,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,7,Tejas Verdes -San Antonio,San Antonio,Melipilla,Melipilla,50,2600,860,860,1300,,,,,,,,,7.30,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,8,La Marquesa ,San Antonio,Puangue,Melipilla,10,1500,490,490,750,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,9,Melipilla,Melipilla,Melipilla - Intermedios,Melipilla,5,700,230,230,350,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,10,Melipilla,Melipilla,Santa Rosa - Esmeralda Puangue Pie. La Montaña,Melipilla,10,700,230,230,350,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,11,Melipilla,Melipilla,La Marquesa ,San Antonio,19,1500,490,490,750,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,12,Melipilla,Melipilla,Leyda - El Sauce,San Antonio,23,1500,490,490,750,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,13,Melipilla,Melipilla,El Turco,San Antonio,30,1500,490,490,750,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,14,Melipilla,Melipilla,Malvilla - Cruce Coca Cola,San Antonio,36,2500,820,820,1250,,,,,,,,,7.00,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Ruta 3,15,Melipilla,Melipilla,Tejas Verdes -San Antonio,San Antonio,50,2600,860,860,1300,,,,,,,,,7.30,20.00,2478,21/11/22
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,"Tarifa nocturna Rutas 10, 12,14 y 15 Rige a contar de 21:00 hrs., de la siguiente forma:",,,,,,,,,,,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,Dentro de misma comuna o la siguiente será de $1200.- y desde una comuna a la subsiguiente u otras será $1.500.-,,,,,,,,,,,,,,,,,,,7.15,20.00,2563,02/11/21
500042,Soc. de Transp. y Serv. Taxibuses San Antonio S.A.,San Antonio,"En la ruta 10, 12, 14 y 15 se modificaron todos los tramos de esta ruta con el objeto de simplificar el tarifado al unificar tramos y asignar nuevos  números a éstos",,,,,,,,,,,,,,,,,,,7.15,20.00,2563,02/11/21
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,2,2,Bellavista,San Antonio,Bellavista,San Antonio,19.5,600,200,200,300,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,2,2,Llo- Lleo,San Antonio,Sta. elisa/Llo-Lleo,San  Antonio,21.5,750,250,250,370,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,2,2,P.Montt,San Antonio,Sta Elisa/ P.Montt,San Antonio,21.5,700,230,230,350,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,2,2,P.Montt,San Antonio,Costa Azul/llo-Lleo,San Antonio,21.5,750,250,250,370,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,3,3,Bellavista,San Antonio,Ferrimar,San Antonio,29.5,700,230,230,350,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,3,3,Llo-Lleo,San Antonio,Ferrimar,San Antonio,21.5,750,250,250,370,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,3,3,P.Montt,San Antonio,Ferrimar,San Antonio,21.5,700,230,230,350,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,9,9,Bellavista,San Antonio,Rocas Sto Domingo,Santo Domingo,13.5,700,230,230,350,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,9,9,Llo- Lleo,San Antonio,Rocas Sto Domingo,Santo Domingo,11.5,600,200,200,300,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,14,14,Bellavista,San Antonio,Ginebra ,San Antonio,10.5,600,200,200,300,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,15,15,Bellavista,San Antonio,Bellavista/Agua S,San Antonio,11,600,200,200,300,,,,,,,,,07:00,21:00,1325,22/07/22
500044,A.G. DUEÑOS DE BUSES SAN ANTONIO,San Antonio,16,16,Bellavista,San Antonio,Olegario Henriquez,San Antonio,38,600,200,200,300,,,,,,,,,07:00,21:00,1325,22/07/22
500046,LITORAL CENTRAL S.A.,San Antonio,5,5,G.Mistral/av.Salinas,El Tabo,Sn Antonio/llo-lleo,San Antonio,28,850,280,280,420,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,5,5,G.Mistral/av.Salinas,El Tabo,Llo-lleo/San Antonio,San Antonio,31,850,280,280,420,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,5,5,Acacias Llo-Lleo,San Antonio,Bellavista Brasil San,San Antonio,18,600,200,200,300,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,1,1,Llo-Lleo/Hospital,San Antonio,Triangulo / Cruces,San Antonio,38,1000,330,330,500,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,1,1,Llo-Lleo/Hospital,San Antonio,Bellavista San Antonio,San Antonio,17,600,200,200,300,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,2,2,Llo-Lleo/Tejas,San Antonio,Bellavista San Antonio,San Antonio,17,600,200,200,300,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,3,3,Acacias Llo-Lleo,San Antonio,Cartagena/Plaza,San Antonio,18,750,250,250,370,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,3,3,Plaza San Antonio,San Antonio,Cartagena/Plaza,San Antonio,12,700,230,230,350,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,4,4,Llo-Lleo/San Antonio,San Antonio,San Sebastian /Costa Azul,Cartagena,15,750,250,250,370,,,,,,,,,07:00,21:00,1434,04/08/22
500046,LITORAL CENTRAL S.A.,San Antonio,4,4,Plaza San Antonio,San Antonio,San Sebastian /Costa Azul,Cartagena,10,700,230,230,350,,,,,,,,,07:00,21:00,1434,04/08/22
